,HourUTC,HourDK,PriceArea,ConnectedArea,ReportGrpCode,Version,ReportGrp,SharePPM,ShareMWh,CO2Emission
598,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK1,R11x,Preliminary,Hydro,79,0.214937,0.0
599,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK1,R16,Preliminary,Solar,3150,8.488982,0.0
600,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK1,R17,Preliminary,Waste,1798,4.844778,1372.379862
601,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK1,R18,Preliminary,WindOffshore,21829,58.819442,0.0
602,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK1,R19,Preliminary,WindOnshore,57341,154.504384,0.0
603,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R01-1,Preliminary,BioGas,3498,9.425951,0.0
604,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R01-2,Preliminary,Straw,7818,21.067532,0.0
605,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R01-3,Preliminary,Wood,62642,168.789133,0.0
606,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R04x,Preliminary,FossilGas,932,2.512151,1046.837894
607,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R05x,Preliminary,Coal,1,0.005,3.484344
608,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R06x,Preliminary,Fossil Oil,416,1.12263,694.852369
609,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R16,Preliminary,Solar,22454,60.503365,0.0
610,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R17,Preliminary,Waste,27817,74.952918,27391.239245
611,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R18,Preliminary,WindOffshore,352206,949.010018,0.0
612,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,DK2,R19,Preliminary,WindOnshore,204381,550.698645,0.0
613,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R01,Preliminary,Biomass,19042,51.31059,0.0
614,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R02,Preliminary,Brown coal,16229,43.729189,40949.389928
615,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R04x,Preliminary,Fossil gas,9297,25.050832,13851.786309
616,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R05x,Preliminary,Coal,8554,23.049275,21584.066636
617,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R06x,Preliminary,Fossil oil a.o.,826,2.226806,1756.947013
618,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R11x,Preliminary,Hydro,12457,33.567433,
619,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R14,Preliminary,Nuclear,10406,28.038914,
620,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R15x,Preliminary,Other renewable,531,1.431315,
621,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R16,Preliminary,Solar,39148,105.483805,
622,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R17,Preliminary,Waste,3053,8.228627,3486.115552
623,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R18,Preliminary,Offshore,15357,41.379785,
624,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,GE,R19,Preliminary,Onshore,91239,245.840902,
625,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R01-1,Preliminary,BioGas,8445,46.092893,0.005808
626,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R01-2,Preliminary,Straw,1616,8.824827,0.0
627,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R01-3,Preliminary,Wood,13309,72.641906,0.0
628,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R04x,Preliminary,FossilGas,3062,16.715554,8590.202496
629,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R05x,Preliminary,Coal,23687,129.280339,89437.454269
630,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R06x,Preliminary,Fossil Oil,555,3.029381,2051.118516
631,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R11x,Preliminary,Hydro,526,2.871713,0.0
632,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R16,Preliminary,Solar,13741,74.997865,0.0
633,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R17,Preliminary,Waste,11483,62.674502,17407.273404
634,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R18,Preliminary,WindOffshore,122236,667.138689,0.0
635,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,DK1,R19,Preliminary,WindOnshore,356460,1945.476566,0.0
636,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R01,Preliminary,Biomass,37164,202.836218,0.0
637,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R02,Preliminary,Brown coal,31285,170.748927,159894.673527
638,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R04x,Preliminary,Fossil gas,18040,98.460501,54443.453411
639,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R05x,Preliminary,Coal,16402,89.520713,83830.015582
640,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R06x,Preliminary,Fossil oil a.o.,1599,8.727748,6886.183283
641,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R11x,Preliminary,Hydro,22866,124.799965,
642,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R14,Preliminary,Nuclear,20136,109.90031,
643,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R15x,Preliminary,Other renewable,1032,5.63621,
644,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R16,Preliminary,Solar,72145,393.752702,
645,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R17,Preliminary,Waste,5881,32.098435,13598.726761
646,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R18,Preliminary,Offshore,29442,160.693071,
647,2023-01-01T10:00:00,2023-01-01T11:00:00,DK1,GE,R19,Preliminary,Onshore,188878,1030.85527,
648,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R01-1,Preliminary,BioGas,1378,3.620528,0.000456
649,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R01-2,Preliminary,Straw,263,0.693177,0.0
650,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R01-3,Preliminary,Wood,2172,5.705913,0.0
651,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R04x,Preliminary,FossilGas,499,1.312982,674.747548
652,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R05x,Preliminary,Coal,3866,10.154777,7025.17816
653,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R06x,Preliminary,Fossil Oil,90,0.237953,161.112289
654,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R11x,Preliminary,Hydro,85,0.225569,0.0
655,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R16,Preliminary,Solar,2243,5.89097,0.0
656,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R17,Preliminary,Waste,1874,4.922988,1367.31527
657,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R18,Preliminary,WindOffshore,19953,52.402745,0.0
658,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK1,R19,Preliminary,WindOnshore,58186,152.814272,0.0
659,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R01-1,Preliminary,BioGas,3702,9.724317,0.0
660,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R01-2,Preliminary,Straw,7940,20.853242,0.0
661,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R01-3,Preliminary,Wood,63759,167.450109,0.0
662,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R04x,Preliminary,FossilGas,935,2.455725,1020.924797
663,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R05x,Preliminary,Coal,1,0.004933,3.437788
664,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R06x,Preliminary,Fossil Oil,437,1.147996,711.409322
665,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R16,Preliminary,Solar,18759,49.26873,0.0
666,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R17,Preliminary,Waste,24591,64.583519,23537.091742
667,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R18,Preliminary,WindOffshore,361541,949.514901,0.0
668,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,DK2,R19,Preliminary,WindOnshore,201325,528.740517,0.0
669,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R01,Preliminary,Biomass,18912,49.669876,0.0
670,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R02,Preliminary,Brown coal,15920,41.812444,39154.48982
671,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R04x,Preliminary,Fossil gas,9180,24.110689,13331.936551
672,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R05x,Preliminary,Coal,8346,21.921542,20528.022724
673,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R06x,Preliminary,Fossil oil a.o.,813,2.137223,1686.266261
674,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R11x,Preliminary,Hydro,11636,30.560611,
675,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R14,Preliminary,Nuclear,10247,26.912032,
676,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R15x,Preliminary,Other renewable,525,1.380177,
677,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R16,Preliminary,Solar,36713,96.420887,
678,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R17,Preliminary,Waste,2992,7.860161,3330.012168
679,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R18,Preliminary,Offshore,14983,39.349999,
680,2023-01-01T10:00:00,2023-01-01T11:00:00,DK2,GE,R19,Preliminary,Onshore,96117,252.4325,
681,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R01-1,Preliminary,BioGas,9061,49.621454,0.0
682,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R01-2,Preliminary,Straw,1629,8.923908,0.0
683,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R01-3,Preliminary,Wood,13720,75.136833,0.0
684,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R04x,Preliminary,FossilGas,2964,16.235337,8437.419006
685,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R05x,Preliminary,Coal,23925,131.020198,90702.846135
686,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R06x,Preliminary,Fossil Oil,578,3.168956,2147.972635
687,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R11x,Preliminary,Hydro,523,2.866192,0.0
688,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R16,Preliminary,Solar,7834,42.90224,0.0
689,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R17,Preliminary,Waste,11501,62.985738,17546.675806
690,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R18,Preliminary,WindOffshore,150427,823.775867,0.0
691,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,DK1,R19,Preliminary,WindOnshore,343137,1879.10471,0.0
692,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R01,Preliminary,Biomass,36777,201.403059,0.0
693,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R02,Preliminary,Brown coal,30834,168.85753,158123.509447
694,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R04x,Preliminary,Fossil gas,17742,97.159869,53724.272712
695,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R05x,Preliminary,Coal,16173,88.569002,82938.803065
696,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R06x,Preliminary,Fossil oil a.o.,1586,8.690634,6856.900461
697,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R11x,Preliminary,Hydro,27280,149.392301,
698,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R14,Preliminary,Nuclear,19950,109.253595,
699,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R15x,Preliminary,Other renewable,1030,5.642261,
700,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R16,Preliminary,Solar,54365,297.72047,
701,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R17,Preliminary,Waste,5799,31.758465,13454.695898
702,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R18,Preliminary,Offshore,27498,150.589478,
703,2023-01-01T09:00:00,2023-01-01T10:00:00,DK1,GE,R19,Preliminary,Onshore,195656,1071.463336,
704,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R01-1,Preliminary,BioGas,1844,5.039853,0.0
705,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R01-2,Preliminary,Straw,331,0.906366,0.0
706,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R01-3,Preliminary,Wood,2793,7.631348,0.0
707,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R04x,Preliminary,FossilGas,603,1.648958,856.954996
708,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R05x,Preliminary,Coal,4871,13.307199,9212.326314
709,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R06x,Preliminary,Fossil Oil,117,0.321858,218.161013
710,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R11x,Preliminary,Hydro,106,0.291108,0.0
711,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R16,Preliminary,Solar,1595,4.357409,0.0
712,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R17,Preliminary,Waste,2341,6.39721,1782.145877
713,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R18,Preliminary,WindOffshore,30626,83.667629,0.0
714,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK1,R19,Preliminary,WindOnshore,69861,190.853171,0.0
715,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R01-1,Preliminary,BioGas,3556,9.715951,0.0
716,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R01-2,Preliminary,Straw,7141,19.509323,0.0
717,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R01-3,Preliminary,Wood,59929,163.721362,0.0
718,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R04x,Preliminary,FossilGas,859,2.34793,974.369123
719,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R05x,Preliminary,Coal,1,0.00473,3.296588
720,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R06x,Preliminary,Fossil Oil,382,1.045734,645.20489
721,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R16,Preliminary,Solar,8211,22.433975,0.0
722,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R17,Preliminary,Waste,21631,59.095421,21468.480488
723,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R18,Preliminary,WindOffshore,344108,940.069964,0.0
724,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,DK2,R19,Preliminary,WindOnshore,183800,502.125334,0.0
725,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R01,Preliminary,Biomass,21598,59.004446,0.0
726,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R02,Preliminary,Brown coal,18108,49.46968,46324.966639
727,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R04x,Preliminary,Fossil gas,10419,28.464633,15739.437796
728,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R05x,Preliminary,Coal,9498,25.947793,24298.330454
729,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R06x,Preliminary,Fossil oil a.o.,931,2.546069,2008.845403
730,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R11x,Preliminary,Hydro,16020,43.767011,
731,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R14,Preliminary,Nuclear,11716,32.007696,
732,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R15x,Preliminary,Other renewable,605,1.652996,
733,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R16,Preliminary,Solar,31927,87.222266,
734,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R17,Preliminary,Waste,3405,9.304181,3941.781591
735,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R18,Preliminary,Offshore,16149,44.117744,
736,2023-01-01T09:00:00,2023-01-01T10:00:00,DK2,GE,R19,Preliminary,Onshore,114902,313.903375,
737,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R01-1,Preliminary,BioGas,9896,50.595382,0.0
738,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R01-2,Preliminary,Straw,1861,9.514484,0.0
739,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R01-3,Preliminary,Wood,16619,84.968181,0.0
740,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R04x,Preliminary,FossilGas,3228,16.508291,8532.564539
741,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R05x,Preliminary,Coal,26629,136.144693,94529.214336
742,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R06x,Preliminary,Fossil Oil,709,3.62601,2434.523271
743,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R11x,Preliminary,Hydro,561,2.868574,0.0
744,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R16,Preliminary,Solar,1632,8.345755,0.0
745,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R17,Preliminary,Waste,12033,61.523087,17257.893101
746,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R18,Preliminary,WindOffshore,119252,609.681208,0.0
747,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,DK1,R19,Preliminary,WindOnshore,319753,1634.755057,0.0
748,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R01,Preliminary,Biomass,38027,194.415963,0.0
749,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R02,Preliminary,Brown coal,31759,162.37243,152050.657082
750,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R04x,Preliminary,Fossil gas,18857,96.409298,53309.246546
751,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R05x,Preliminary,Coal,17010,86.964551,81436.344912
752,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R06x,Preliminary,Fossil oil a.o.,1641,8.39413,6622.959174
753,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R11x,Preliminary,Hydro,30113,153.956847,
754,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R14,Preliminary,Nuclear,20685,105.757567,
755,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R15x,Preliminary,Other renewable,1075,5.499616,
756,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R16,Preliminary,Solar,29725,151.973567,
757,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R17,Preliminary,Waste,6051,30.93932,13107.659348
758,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R18,Preliminary,Offshore,29086,148.703808,
759,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,GE,R19,Preliminary,Onshore,210780,1077.622904,
760,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,NL,R01,Preliminary,Biomass,224,1.146658,0.0
761,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,NL,R04x,Preliminary,Fossil gas,5779,29.545569,16856.339349
762,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,NL,R05x,Preliminary,Coal,6344,32.437695,31341.030891
763,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,NL,R06x,Preliminary,Fossil oil a.o.,16867,86.235092,70201.709716
764,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,NL,R14,Preliminary,Nuclear,2422,12.383911,
765,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,NL,R16,Preliminary,Solar,28,0.146516,
766,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,NL,R17,Preliminary,Waste,2075,10.612962,4639.148396
767,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,NL,R18,Preliminary,Offshore,10400,53.173102,
768,2023-01-01T08:00:00,2023-01-01T09:00:00,DK1,NL,R19,Preliminary,Onshore,8864,45.318493,
769,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R01-1,Preliminary,BioGas,1473,3.510228,0.0
770,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R01-2,Preliminary,Straw,277,0.6601,0.0
771,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R01-3,Preliminary,Wood,2474,5.894958,0.0
772,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R04x,Preliminary,FossilGas,480,1.145319,591.975846
773,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R05x,Preliminary,Coal,3965,9.445504,6558.287534
774,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R06x,Preliminary,Fossil Oil,105,0.251567,168.903378
775,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R11x,Preliminary,Hydro,83,0.199017,0.0
776,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R16,Preliminary,Solar,243,0.579015,0.0
777,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R17,Preliminary,Waste,1792,4.268375,1197.325356
778,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R18,Preliminary,WindOffshore,17758,42.298719,0.0
779,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK1,R19,Preliminary,WindOnshore,47617,113.416723,0.0
780,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R01-1,Preliminary,BioGas,4071,9.698067,0.0
781,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R01-2,Preliminary,Straw,8372,19.941904,0.0
782,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R01-3,Preliminary,Wood,68232,162.516846,0.0
783,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R04x,Preliminary,FossilGas,973,2.318995,963.147949
784,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R05x,Preliminary,Coal,1,0.004673,3.256841
785,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R06x,Preliminary,Fossil Oil,342,0.816131,495.579483
786,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R16,Preliminary,Solar,1601,3.813315,0.0
787,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R17,Preliminary,Waste,24627,58.657201,21377.87792
788,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R18,Preliminary,WindOffshore,399296,951.053684,0.0
789,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,DK2,R19,Preliminary,WindOnshore,208542,496.711636,0.0
790,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R01,Preliminary,Biomass,17471,41.613305,0.0
791,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R02,Preliminary,Brown coal,14591,34.754623,32545.323567
792,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R04x,Preliminary,Fossil gas,8663,20.6357,11410.451696
793,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R05x,Preliminary,Coal,7815,18.614122,17430.849995
794,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R06x,Preliminary,Fossil oil a.o.,754,1.796702,1417.595645
795,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R11x,Preliminary,Hydro,13835,32.95333,
796,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R14,Preliminary,Nuclear,9503,22.636628,
797,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R15x,Preliminary,Other renewable,494,1.177152,
