,HourUTC,HourDK,PriceArea,ConnectedArea,ReportGrpCode,Version,ReportGrp,SharePPM,ShareMWh,CO2Emission
798,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R16,Preliminary,Solar,13657,32.528823,
799,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R17,Preliminary,Waste,2780,6.622334,2805.597969
800,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R18,Preliminary,Offshore,13363,31.828955,
801,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,GE,R19,Preliminary,Onshore,96840,230.657248,
802,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,NL,R01,Preliminary,Biomass,33,0.079553,0.0
803,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,NL,R04x,Preliminary,Fossil gas,860,2.049825,1169.466202
804,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,NL,R05x,Preliminary,Coal,944,2.250476,2174.391225
805,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,NL,R06x,Preliminary,Fossil oil a.o.,2511,5.982854,4870.483748
806,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,NL,R14,Preliminary,Nuclear,360,0.859176,
807,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,NL,R16,Preliminary,Solar,4,0.010165,
808,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,NL,R17,Preliminary,Waste,309,0.736311,321.856789
809,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,NL,R18,Preliminary,Offshore,1548,3.689066,
810,2023-01-01T08:00:00,2023-01-01T09:00:00,DK2,NL,R19,Preliminary,Onshore,1320,3.144125,
811,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R01-1,Preliminary,BioGas,10958,50.665682,0.0
812,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R01-2,Preliminary,Straw,1846,8.539349,0.0
813,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R01-3,Preliminary,Wood,14768,68.284923,0.0
814,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R04x,Preliminary,FossilGas,3506,16.211031,8413.849178
815,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R05x,Preliminary,Coal,27496,127.132924,87834.177641
816,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R06x,Preliminary,Fossil Oil,618,2.861087,1955.706183
817,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R11x,Preliminary,Hydro,621,2.873628,0.0
818,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R16,Preliminary,Solar,33,0.157047,0.0
819,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R17,Preliminary,Waste,12588,58.201613,16150.396911
820,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R18,Preliminary,WindOffshore,56331,260.451326,0.0
821,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,DK1,R19,Preliminary,WindOnshore,311554,1440.489882,0.0
822,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R01,Preliminary,Biomass,36670,169.546787,0.0
823,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R02,Preliminary,Brown coal,30776,142.298356,133252.662643
824,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R04x,Preliminary,Fossil gas,18533,85.688878,47381.420959
825,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R05x,Preliminary,Coal,16549,76.515301,71651.337787
826,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R06x,Preliminary,Fossil oil a.o.,1590,7.35201,5800.727354
827,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R11x,Preliminary,Hydro,38761,179.217995,
828,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R14,Preliminary,Nuclear,20005,92.496285,
829,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R15x,Preliminary,Other renewable,1047,4.844997,
830,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R16,Preliminary,Solar,4396,20.328331,
831,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R17,Preliminary,Waste,5907,27.314151,11571.831182
832,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R18,Preliminary,Offshore,25324,117.087477,
833,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,GE,R19,Preliminary,Onshore,214603,992.229432,
834,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,NL,R01,Preliminary,Biomass,614,2.843328,0.0
835,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,NL,R04x,Preliminary,Fossil gas,15727,72.714865,41485.288182
836,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,NL,R05x,Preliminary,Coal,18123,83.797379,80964.330733
837,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,NL,R06x,Preliminary,Fossil oil a.o.,46150,213.378788,173706.033498
838,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,NL,R14,Preliminary,Nuclear,6792,31.405839,
839,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,NL,R16,Preliminary,Solar,27,0.129239,
840,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,NL,R17,Preliminary,Waste,5775,26.704657,11673.166173
841,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,NL,R18,Preliminary,Offshore,26988,124.783294,
842,2023-01-01T07:00:00,2023-01-01T08:00:00,DK1,NL,R19,Preliminary,Onshore,25307,117.012612,
843,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R01-1,Preliminary,BioGas,514,1.136361,0.0
844,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R01-2,Preliminary,Straw,86,0.191526,0.0
845,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R01-3,Preliminary,Wood,692,1.531536,0.0
846,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R04x,Preliminary,FossilGas,164,0.363591,188.710959
847,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R05x,Preliminary,Coal,1290,2.851415,1969.998693
848,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R06x,Preliminary,Fossil Oil,29,0.06417,43.863775
849,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R11x,Preliminary,Hydro,29,0.064451,0.0
850,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R16,Preliminary,Solar,1,0.003522,0.0
851,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R17,Preliminary,Waste,590,1.305381,362.230986
852,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R18,Preliminary,WindOffshore,2642,5.841562,0.0
853,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK1,R19,Preliminary,WindOnshore,14617,32.308189,0.0
854,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R01-1,Preliminary,BioGas,4350,9.615905,0.0
855,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R01-2,Preliminary,Straw,9208,20.35265,0.0
856,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R01-3,Preliminary,Wood,73854,163.234845,0.0
857,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R04x,Preliminary,FossilGas,1067,2.35987,978.912678
858,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R05x,Preliminary,Coal,2,0.004766,3.321519
859,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R06x,Preliminary,Fossil Oil,286,0.63249,375.974811
860,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R16,Preliminary,Solar,46,0.10345,0.0
861,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R17,Preliminary,Waste,26786,59.204125,21554.378015
862,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R18,Preliminary,WindOffshore,431329,953.328825,0.0
863,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,DK2,R19,Preliminary,WindOnshore,225948,499.394048,0.0
864,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R01,Preliminary,Biomass,17675,39.066363,0.0
865,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R02,Preliminary,Brown coal,14834,32.787877,30703.600578
866,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R04x,Preliminary,Fossil gas,8933,19.744124,10917.457071
867,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R05x,Preliminary,Coal,7976,17.630381,16509.644255
868,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R06x,Preliminary,Fossil oil a.o.,766,1.694024,1336.582791
869,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R11x,Preliminary,Hydro,18683,41.294768,
870,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R14,Preliminary,Nuclear,9642,21.312662,
871,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R15x,Preliminary,Other renewable,505,1.116367,
872,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R16,Preliminary,Solar,2119,4.683981,
873,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R17,Preliminary,Waste,2847,6.293629,2666.339835
874,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R18,Preliminary,Offshore,12206,26.978876,
875,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,GE,R19,Preliminary,Onshore,103440,228.625947,
876,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,NL,R01,Preliminary,Biomass,28,0.063772,0.0
877,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,NL,R04x,Preliminary,Fossil gas,737,1.630893,930.457414
878,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,NL,R05x,Preliminary,Coal,850,1.879459,1815.917524
879,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,NL,R06x,Preliminary,Fossil oil a.o.,2165,4.78579,3895.985151
880,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,NL,R14,Preliminary,Nuclear,318,0.704389,
881,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,NL,R16,Preliminary,Solar,1,0.002899,
882,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,NL,R17,Preliminary,Waste,270,0.598948,261.81291
883,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,NL,R18,Preliminary,Offshore,1266,2.798716,
884,2023-01-01T07:00:00,2023-01-01T08:00:00,DK2,NL,R19,Preliminary,Onshore,1187,2.62443,
885,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R01-1,Preliminary,BioGas,11825,52.132966,0.0
886,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R01-2,Preliminary,Straw,1921,8.46957,0.0
887,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R01-3,Preliminary,Wood,14893,65.659386,0.0
888,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R04x,Preliminary,FossilGas,3751,16.536597,8537.768957
889,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R05x,Preliminary,Coal,28440,125.379425,86578.449306
890,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R06x,Preliminary,Fossil Oil,631,2.784709,1912.076504
891,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R11x,Preliminary,Hydro,650,2.869491,0.0
892,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R16,Preliminary,Solar,29,0.128622,0.0
893,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R17,Preliminary,Waste,13755,60.640072,17184.568889
894,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R18,Preliminary,WindOffshore,34104,150.348024,0.0
895,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,DK1,R19,Preliminary,WindOnshore,241260,1063.591244,0.0
896,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R01,Preliminary,Biomass,44564,196.46241,0.0
897,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R02,Preliminary,Brown coal,38218,168.48745,157776.955157
898,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R04x,Preliminary,Fossil gas,22813,100.573434,55611.793523
899,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R05x,Preliminary,Coal,20264,89.335083,83656.184994
900,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R06x,Preliminary,Fossil oil a.o.,1953,8.610212,6793.447141
901,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R11x,Preliminary,Hydro,55198,243.340228,
902,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R14,Preliminary,Nuclear,24587,108.391912,
903,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R15x,Preliminary,Other renewable,1287,5.674154,
904,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R17,Preliminary,Waste,7138,31.471806,13333.251064
905,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R18,Preliminary,Offshore,34719,153.059465,
906,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,GE,R19,Preliminary,Onshore,270615,1193.003823,
907,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,NL,R01,Preliminary,Biomass,571,2.519478,0.0
908,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,NL,R04x,Preliminary,Fossil gas,14039,61.89086,35309.975907
909,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,NL,R05x,Preliminary,Coal,16848,74.274724,71763.621186
910,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,NL,R06x,Preliminary,Fossil oil a.o.,40799,179.864966,146423.316641
911,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,NL,R14,Preliminary,Nuclear,6276,27.671536,
912,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,NL,R16,Preliminary,Solar,25,0.113873,
913,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,NL,R17,Preliminary,Waste,5366,23.657455,10341.170577
914,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,NL,R18,Preliminary,Offshore,21533,94.92873,
915,2023-01-01T06:00:00,2023-01-01T07:00:00,DK1,NL,R19,Preliminary,Onshore,21914,96.608384,
916,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R01-1,Preliminary,BioGas,1449,2.969411,0.0
917,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R01-2,Preliminary,Straw,235,0.482413,0.0
918,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R01-3,Preliminary,Wood,1825,3.739854,0.0
919,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R04x,Preliminary,FossilGas,459,0.941898,486.297711
920,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R05x,Preliminary,Coal,3485,7.141412,4931.370471
921,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R06x,Preliminary,Fossil Oil,77,0.158613,108.90883
922,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R11x,Preliminary,Hydro,79,0.163442,0.0
923,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R16,Preliminary,Solar,3,0.007326,0.0
924,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R17,Preliminary,Waste,1685,3.453962,978.805653
925,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R18,Preliminary,WindOffshore,4179,8.563584,0.0
926,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK1,R19,Preliminary,WindOnshore,29567,60.580462,0.0
927,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R01-1,Preliminary,BioGas,4870,9.978805,0.0
928,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R01-2,Preliminary,Straw,9907,20.299249,0.0
929,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R01-3,Preliminary,Wood,79386,162.656265,0.0
930,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R04x,Preliminary,FossilGas,1134,2.325247,964.341375
931,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R05x,Preliminary,Coal,2,0.004701,3.276019
932,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R06x,Preliminary,Fossil Oil,321,0.658141,392.231324
933,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R16,Preliminary,Solar,33,0.068845,0.0
934,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R17,Preliminary,Waste,29042,59.504355,21661.896816
935,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R18,Preliminary,WindOffshore,394628,808.556322,0.0
936,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,DK2,R19,Preliminary,WindOnshore,240354,492.463499,0.0
937,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R01,Preliminary,Biomass,15527,31.815059,0.0
938,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R02,Preliminary,Brown coal,13316,27.284803,25550.348949
939,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R04x,Preliminary,Fossil gas,7949,16.286829,9005.755808
940,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R05x,Preliminary,Coal,7060,14.466894,13547.255467
941,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R06x,Preliminary,Fossil oil a.o.,680,1.394335,1100.128627
942,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R11x,Preliminary,Hydro,19232,39.406438,
943,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R14,Preliminary,Nuclear,8566,17.552951,
944,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R15x,Preliminary,Other renewable,448,0.918871,
945,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R17,Preliminary,Waste,2487,5.096534,2159.182353
946,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R18,Preliminary,Offshore,12097,24.7864,
947,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,GE,R19,Preliminary,Onshore,94291,193.194652,
948,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,NL,R01,Preliminary,Biomass,70,0.143505,0.0
949,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,NL,R04x,Preliminary,Fossil gas,1720,3.525205,2011.199961
950,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,NL,R05x,Preliminary,Coal,2064,4.23057,4087.541507
951,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,NL,R06x,Preliminary,Fossil oil a.o.,5000,10.244822,8340.03879
952,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,NL,R14,Preliminary,Nuclear,769,1.576127,
953,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,NL,R16,Preliminary,Solar,3,0.006486,
954,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,NL,R17,Preliminary,Waste,657,1.347491,589.016597
955,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,NL,R18,Preliminary,Offshore,2638,5.406989,
956,2023-01-01T06:00:00,2023-01-01T07:00:00,DK2,NL,R19,Preliminary,Onshore,2685,5.50266,
957,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R01-1,Preliminary,BioGas,11996,51.328102,0.0
958,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R01-2,Preliminary,Straw,2610,11.167215,0.0
959,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R01-3,Preliminary,Wood,26589,113.763411,0.0
960,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R04x,Preliminary,FossilGas,3790,16.216,8415.646023
961,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R05x,Preliminary,Coal,35960,153.857927,107561.428639
962,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R06x,Preliminary,Fossil Oil,1156,4.949268,3258.059733
963,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R11x,Preliminary,Hydro,670,2.87055,0.0
964,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R16,Preliminary,Solar,27,0.119093,0.0
965,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R17,Preliminary,Waste,13238,56.640304,16025.262369
966,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R18,Preliminary,WindOffshore,17398,74.437231,0.0
967,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,DK1,R19,Preliminary,WindOnshore,193862,829.438569,0.0
968,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R01,Preliminary,Biomass,44718,191.325504,0.0
969,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R02,Preliminary,Brown coal,38569,165.0196,154529.550598
970,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R04x,Preliminary,Fossil gas,23188,99.211443,54858.68464
971,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R05x,Preliminary,Coal,20626,88.250655,82640.693347
972,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R06x,Preliminary,Fossil oil a.o.,1983,8.486481,6695.824054
973,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R11x,Preliminary,Hydro,67784,290.016047,
974,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R14,Preliminary,Nuclear,25002,106.970815,
975,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R15x,Preliminary,Other renewable,1306,5.58891,
976,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R17,Preliminary,Waste,7228,30.928958,13103.269386
977,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R18,Preliminary,Offshore,33161,141.882574,
978,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,GE,R19,Preliminary,Onshore,270111,1155.66899,
979,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,NL,R01,Preliminary,Biomass,739,3.162457,0.0
980,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,NL,R04x,Preliminary,Fossil gas,17563,75.143501,42870.873443
981,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,NL,R05x,Preliminary,Coal,21037,90.007053,86964.066399
982,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,NL,R06x,Preliminary,Fossil oil a.o.,54771,234.338094,190768.451069
983,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,NL,R14,Preliminary,Nuclear,7966,34.084263,
984,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,NL,R16,Preliminary,Solar,32,0.140554,
985,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,NL,R17,Preliminary,Waste,6681,28.585103,12495.148612
986,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,NL,R18,Preliminary,Offshore,20330,86.985149,
987,2023-01-01T05:00:00,2023-01-01T06:00:00,DK1,NL,R19,Preliminary,Onshore,29894,127.903834,
988,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R01-1,Preliminary,BioGas,546,1.029324,0.0
989,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R01-2,Preliminary,Straw,118,0.223945,0.0
990,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R01-3,Preliminary,Wood,1210,2.28139,0.0
991,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R04x,Preliminary,FossilGas,172,0.325193,168.765809
992,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R05x,Preliminary,Coal,1636,3.085438,2157.016996
993,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R06x,Preliminary,Fossil Oil,52,0.099252,65.336527
994,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R11x,Preliminary,Hydro,30,0.057565,0.0
995,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R16,Preliminary,Solar,1,0.002388,0.0
996,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R17,Preliminary,Waste,602,1.135854,321.367648
997,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R18,Preliminary,WindOffshore,791,1.49275,0.0
998,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK1,R19,Preliminary,WindOnshore,8824,16.633408,0.0
999,2023-01-01T05:00:00,2023-01-01T06:00:00,DK2,DK2,R01-1,Preliminary,BioGas,5202,9.807069,0.0
